no,Row_Num,Customer_ID,Product,First_Transaction,Last_Transaction,Average_Transaction_Amount,Count_Transaction,Year_First_Transaction,Year_Last_Transaction,is_churn,Year_Diff
52588,52588,526308,Jaket,2018-07-29 12:06:58.966000080,2019-01-24 16:44:33.819000006,2490950,2,2018,2019,False,1
52589,52589,37127,Jaket,2018-10-06 02:44:45.562000036,2018-10-06 03:09:48.362999916,455521,4,2018,2018,False,0
52590,52590,121398,Jaket,2017-08-02 14:51:27.928999901,2017-08-02 14:51:27.928999901,961368,1,2017,2017,True,0
52591,52591,108599,Jaket,2016-11-27 06:21:33.517999887,2016-11-27 07:04:47.427999973,409663,4,2016,2016,True,0
52592,52592,66146,Jaket,2018-02-07 17:37:44.144000053,2018-02-07 17:37:44.144000053,2740205,1,2018,2018,True,0
52593,52593,423559,Jaket,2018-04-20 17:24:14.618000031,2018-06-09 15:39:34.545000076,975402,4,2018,2018,True,0
52594,52594,96871,Jaket,2016-09-11 03:37:56.711999893,2016-09-11 03:37:56.711999893,1652163,1,2016,2016,True,0
52595,52595,55615,Jaket,2016-01-12 16:33:17.391999960,2016-01-12 16:33:17.391999960,1314040,1,2016,2016,True,0
52596,52596,57103,Jaket,2018-12-17 05:21:47.595999956,2018-12-17 05:21:47.595999956,360834,1,2018,2018,False,0
52597,52597,194031,Jaket,2018-04-10 02:55:14.490000010,2018-04-10 02:55:14.490000010,2570224,1,2018,2018,True,0
52598,52598,75125,Jaket,2016-05-13 21:45:05.740000010,2016-05-13 21:45:05.740000010,815630,1,2016,2016,True,0
52599,52599,86780,Jaket,2018-11-10 05:23:51.085999966,2018-11-10 05:23:51.085999966,1697798,1,2018,2018,False,0
52600,52600,93342,Jaket,2018-01-22 13:50:57.941999912,2018-01-22 13:50:57.941999912,450581,1,2018,2018,True,0
52601,52601,117191,Jaket,2017-02-15 00:18:19.007999897,2017-02-15 00:18:19.007999897,655674,1,2017,2017,True,0
52602,52602,704537,Jaket,2019-01-07 12:20:28.000999928,2019-01-07 12:20:28.000999928,3446483,1,2019,2019,False,0
52603,52603,156685,Jaket,2017-07-08 16:34:00.375000000,2017-07-08 16:34:00.375000000,758643,1,2017,2017,True,0
52604,52604,1302,Jaket,2014-12-22 08:26:04.707999945,2014-12-23 11:54:02.845000029,814304,6,2014,2014,True,0
52605,52605,275159,Jaket,2018-07-23 01:53:46.688999891,2018-07-23 01:53:46.688999891,1074903,1,2018,2018,True,0
52606,52606,32520,Jaket,2018-05-09 02:45:12.252000092,2018-05-30 12:38:18.184999943,596802,10,2018,2018,True,0
52607,52607,475050,Jaket,2018-05-26 14:48:08.726999998,2018-05-30 12:26:20.959000111,1694746,4,2018,2018,True,0
52608,52608,104674,Jaket,2017-03-15 10:00:43.267999887,2017-03-15 10:00:43.267999887,1857936,1,2017,2017,True,0
52609,52609,401811,Jaket,2018-04-08 11:43:48.552000046,2018-04-08 11:43:48.552000046,867567,1,2018,2018,True,0
52610,52610,183976,Jaket,2017-10-16 06:29:39.532999992,2017-11-11 12:07:21.938999891,4930026,9,2017,2017,True,0
52611,52611,129464,Jaket,2017-03-08 12:36:09.982000113,2017-03-18 09:01:42.331000090,645307,5,2017,2017,True,0
52612,52612,581887,Jaket,2018-11-01 08:21:39.023000002,2018-11-01 08:21:39.023000002,1605791,1,2018,2018,False,0
52613,52613,479063,Jaket,2018-10-06 12:39:12.062000036,2018-10-06 12:44:06.966000080,4626606,4,2018,2018,False,0
52614,52614,302128,Jaket,2018-12-24 05:30:36.806999922,2019-01-18 03:35:30.118000031,1374952,4,2018,2019,False,1
52615,52615,116681,Jaket,2017-01-07 08:19:22.657000065,2017-09-19 15:02:37.007999897,381389,9,2017,2017,True,0
52616,52616,85637,Jaket,2016-07-05 00:47:48.651999950,2016-07-05 00:47:48.651999950,757632,1,2016,2016,True,0
52617,52617,66645,Jaket,2017-01-25 10:20:34.609999895,2017-03-22 08:16:24.986000061,726517,12,2017,2017,True,0
52618,52618,39089,Jaket,2015-10-28 16:51:37.400000095,2015-10-28 16:51:37.400000095,586540,1,2015,2015,True,0
52619,52619,324579,Jaket,2018-12-31 04:22:16.608999968,2019-01-20 14:31:53.128000020,576656,2,2018,2019,False,1
52620,52620,171877,Jaket,2017-08-16 06:04:29.595999956,2017-12-13 04:55:25.529999970,1528930,2,2017,2017,True,0
52621,52621,54960,Jaket,2015-11-27 16:43:27.625999928,2016-08-19 14:03:32.075000048,4088520,9,2015,2016,True,1
52622,52622,41048,Jaket,2015-03-19 15:32:33.012000084,2015-03-19 15:32:33.012000084,1561501,1,2015,2015,True,0
52623,52623,131130,Jaket,2018-01-11 03:55:10.585000038,2018-01-11 04:01:23.934999943,2147030,2,2018,2018,True,0
52624,52624,137920,Jaket,2017-04-19 01:54:47.543999910,2017-04-19 01:54:47.543999910,1025782,1,2017,2017,True,0
52625,52625,146690,Jaket,2018-10-11 13:53:37.029000044,2018-10-11 13:53:37.029000044,566913,1,2018,2018,False,0
52626,52626,55341,Jaket,2015-10-05 10:15:44.328000069,2015-10-06 03:06:46.414000034,911739,5,2015,2015,True,0
52627,52627,52730,Jaket,2016-04-07 05:05:10.381000042,2016-04-07 05:05:10.381000042,1573874,1,2016,2016,True,0
52628,52628,189353,Jaket,2018-10-15 17:20:46.417000055,2018-10-15 18:25:31.216000080,2909339,6,2018,2018,False,0
52629,52629,191952,Jaket,2018-01-04 04:55:03.151999950,2018-01-04 04:55:03.151999950,3748451,1,2018,2018,True,0
52630,52630,103871,Jaket,2017-03-16 13:25:26.526000023,2017-03-16 13:25:26.526000023,495980,1,2017,2017,True,0
52631,52631,572926,Jaket,2018-09-25 23:26:21.401999950,2018-09-25 23:26:21.401999950,5107629,1,2018,2018,False,0
52632,52632,160854,Jaket,2017-09-05 16:10:09.779999971,2017-09-05 16:10:09.779999971,1546053,1,2017,2017,True,0
52633,52633,27334,Jaket,2016-09-13 03:46:56.131999969,2016-09-13 03:46:56.131999969,1270941,1,2016,2016,True,0
52634,52634,50175,Jaket,2015-07-19 05:58:21.280999899,2016-08-08 13:52:45.062999964,4443187,4,2015,2016,True,1
52635,52635,479726,Jaket,2018-08-08 12:57:10.065000057,2018-08-08 12:57:10.065000057,6674964,1,2018,2018,False,0
52636,52636,586890,Jaket,2018-07-26 16:24:59.552999973,2018-07-26 16:24:59.552999973,3576348,1,2018,2018,True,0
52637,52637,96710,Jaket,2018-05-28 09:46:44.917000055,2018-05-28 09:46:44.917000055,1423210,1,2018,2018,True,0
52638,52638,69021,Jaket,2016-05-30 08:08:55.727999926,2016-05-30 08:08:55.727999926,3134767,1,2016,2016,True,0
52639,52639,107131,Jaket,2016-11-17 13:17:00.585999966,2017-06-28 02:52:11.114000082,2876165,12,2016,2017,True,1
52640,52640,235277,Jaket,2018-05-12 07:27:11.588999987,2018-05-12 07:27:11.588999987,607203,1,2018,2018,True,0
52641,52641,120500,Jaket,2017-02-14 18:57:04.158999920,2017-06-06 02:23:56.776000023,485233,7,2017,2017,True,0
52642,52642,160094,Jaket,2017-07-03 11:38:23.095999956,2017-07-03 11:38:23.095999956,978234,1,2017,2017,True,0
52643,52643,124877,Jaket,2017-11-02 15:21:25.688999891,2017-11-02 15:21:25.688999891,2494809,1,2017,2017,True,0
52644,52644,798172,Jaket,2018-12-26 14:07:22.142999887,2018-12-28 06:15:52.369999886,1697137,2,2018,2018,False,0
52645,52645,112498,Jaket,2017-02-08 10:04:30.500999928,2017-02-08 10:04:30.500999928,1897088,1,2017,2017,True,0
52646,52646,120286,Jaket,2017-07-25 16:35:13.187000036,2017-07-25 16:43:33.180000067,1017334,2,2017,2017,True,0
52647,52647,412600,Jaket,2018-04-29 15:12:12.994999886,2018-04-29 15:38:17.053999901,9550701,4,2018,2018,True,0
52648,52648,190652,Jaket,2017-10-25 09:30:33.520999907,2017-10-25 09:37:12.299000025,709225,4,2017,2017,True,0
52649,52649,179607,Jaket,2017-09-15 13:51:13.805000067,2017-09-25 14:32:02.977999926,2455470,5,2017,2017,True,0
52650,52650,144518,Jaket,2017-07-14 09:17:26.831000090,2017-07-14 09:17:26.831000090,1348271,1,2017,2017,True,0
52651,52651,37585,Jaket,2016-03-20 19:45:12.276999950,2016-03-20 19:45:12.276999950,1120589,1,2016,2016,True,0
52652,52652,96425,Jaket,2016-09-06 12:48:23.923000097,2018-10-30 12:38:50.438999891,1203072,9,2016,2018,False,2
52653,52653,518675,Jaket,2018-07-22 13:40:56.834000111,2018-07-22 13:40:56.834000111,1751871,1,2018,2018,True,0
52654,52654,92601,Jaket,2016-08-27 00:00:06.598999977,2016-08-27 00:00:06.598999977,674254,1,2016,2016,True,0
52655,52655,114451,Jaket,2018-04-18 13:53:15.832999945,2018-04-18 13:53:15.832999945,1782771,1,2018,2018,True,0
52656,52656,184694,Jaket,2017-11-23 23:03:18.174000025,2017-11-23 23:03:18.174000025,1529852,1,2017,2017,True,0
52657,52657,93752,Jaket,2017-11-16 07:14:23.339999914,2017-11-16 14:31:41.256000041,2002618,4,2017,2017,True,0
52658,52658,125223,Jaket,2017-09-26 21:19:10.907000065,2017-10-04 13:35:53.430000067,630331,2,2017,2017,True,0
52659,52659,90211,Jaket,2018-06-13 14:46:17.789000034,2018-06-13 14:56:06.407000065,515813,2,2018,2018,True,0
52660,52660,162000,Jaket,2018-10-10 01:12:58.681999922,2018-10-10 01:12:58.681999922,337196,1,2018,2018,False,0
52661,52661,90952,Jaket,2016-08-06 08:12:46.907999992,2016-08-06 08:12:46.907999992,1757310,1,2016,2016,True,0
52662,52662,49968,Jaket,2015-08-13 05:57:44.437999964,2015-08-13 05:57:44.437999964,565862,1,2015,2015,True,0
52663,52663,467312,Jaket,2018-05-28 06:29:06.296999931,2018-05-28 06:29:06.296999931,1365097,1,2018,2018,True,0
52664,52664,119747,Jaket,2018-05-26 11:19:39.494999886,2018-05-26 11:19:39.494999886,489036,1,2018,2018,True,0
52665,52665,130151,Jaket,2017-03-22 09:41:35.786000013,2017-03-24 09:35:21.059999943,3552014,2,2017,2017,True,0
52666,52666,173894,Jaket,2017-08-28 14:17:50.589999914,2017-08-28 14:17:50.589999914,1294628,1,2017,2017,True,0
52667,52667,172040,Jaket,2018-04-25 02:21:53.180999994,2018-06-23 15:51:04.084000111,493231,6,2018,2018,True,0
52668,52668,477406,Jaket,2018-07-18 06:33:11.134000063,2018-07-21 04:57:39.023999929,713156,4,2018,2018,True,0
52669,52669,173250,Jaket,2018-07-10 12:55:54.680000067,2018-07-10 12:55:54.680000067,1426232,1,2018,2018,True,0
52670,52670,92320,Jaket,2016-10-22 14:33:08.536000013,2016-10-24 14:46:06.497999907,1605904,6,2016,2016,True,0
52671,52671,177101,Sepatu,2017-11-04 12:23:25.582000017,2017-11-04 12:23:25.582000017,3498426,1,2017,2017,True,0
52672,52672,193506,Sepatu,2019-01-02 00:06:22.388000011,2019-01-02 01:12:12.752000093,2855825,2,2019,2019,False,0
52673,52673,93874,Jaket,2016-08-21 05:33:15.892999887,2018-06-11 14:36:14.229000092,4269536,10,2016,2018,True,2
52674,52674,99650,Tas,2017-05-23 07:04:39.000000000,2017-05-25 11:26:40.000000000,734683,2,2017,2017,True,0
52675,52675,46717,Jaket,2015-06-12 09:05:21.112999916,2015-06-12 09:11:53.111999989,1724566,2,2015,2015,True,0
52676,52676,46717,Tas,2018-11-30 03:13:49.000000000,2018-11-30 03:13:49.000000000,708182,1,2018,2018,False,0
52677,52677,8855,Tas,2017-10-14 01:45:44.000000000,2017-10-14 01:45:44.000000000,999766,1,2017,2017,True,0
52678,52678,164483,Sepatu,2017-07-23 12:51:22.210000038,2018-11-30 15:56:21.644999981,939759,4,2017,2018,False,1
52679,52679,615176,Tas,2019-01-05 03:53:35.000000000,2019-01-05 03:53:35.000000000,1648109,1,2019,2019,False,0
52680,52680,139415,Jaket,2017-04-20 09:01:17.319999933,2018-08-20 17:11:57.602999926,948435,2,2017,2018,False,1
52681,52681,45096,Tas,2018-09-01 15:26:43.000000000,2018-09-01 15:26:43.000000000,1149089,1,2018,2018,False,0
52682,52682,47903,Sepatu,2016-05-26 07:56:22.486999989,2016-05-26 07:56:22.486999989,467663,1,2016,2016,True,0
52683,52683,329692,Sepatu,2018-06-26 21:48:50.364000082,2018-06-26 21:48:50.364000082,832185,1,2018,2018,True,0
52684,52684,329692,Jaket,2018-03-01 12:02:01.857000113,2018-03-01 12:02:01.857000113,1718788,1,2018,2018,True,0
52685,52685,329692,Tas,2018-02-22 09:29:19.000000000,2018-04-02 11:53:46.000000000,432730,26,2018,2018,True,0
52686,52686,182546,Jaket,2017-11-28 11:39:11.213000059,2017-12-24 08:34:15.612999916,991558,12,2017,2017,True,0
52687,52687,182546,Tas,2017-11-03 12:48:30.000000000,2017-11-03 12:49:54.000000000,694433,2,2017,2017,True,0
52688,52688,118789,Jaket,2018-01-25 03:27:57.898999929,2018-01-25 03:27:57.898999929,920484,1,2018,2018,True,0
52689,52689,163379,Jaket,2017-07-13 15:07:34.941999912,2017-07-13 15:07:34.941999912,1667673,1,2017,2017,True,0
52690,52690,412858,Sepatu,2018-06-10 11:40:21.525000095,2018-06-11 10:20:33.256999969,1222151,2,2018,2018,True,0
52691,52691,412858,Jaket,2018-04-21 10:33:24.240000010,2018-04-21 10:33:24.240000010,1031636,1,2018,2018,True,0
52692,52692,40383,Tas,2017-03-30 15:20:24.000000000,2017-03-30 15:23:16.000000000,1403070,2,2017,2017,True,0
52693,52693,138705,Jaket,2017-05-06 14:02:44.125999928,2017-05-06 14:02:44.125999928,2513420,1,2017,2017,True,0
52694,52694,185043,Sepatu,2017-10-05 18:57:34.063999891,2017-10-05 18:57:34.063999891,2078743,1,2017,2017,True,0
52695,52695,185043,Jaket,2017-10-05 19:11:17.509000063,2017-10-18 05:55:55.506000042,870705,2,2017,2017,True,0
52696,52696,389030,Jaket,2018-04-03 01:13:36.533999919,2018-04-03 01:13:36.533999919,659241,1,2018,2018,True,0
52697,52697,111428,Sepatu,2016-12-10 08:31:51.976999998,2016-12-10 08:31:51.976999998,1161995,1,2016,2016,True,0
52698,52698,61515,Tas,2017-06-13 10:54:41.000000000,2017-06-13 10:54:41.000000000,653333,1,2017,2017,True,0
52699,52699,345014,Sepatu,2018-11-13 05:06:34.365000010,2018-11-13 05:10:43.776000023,1506343,2,2018,2018,False,0
52700,52700,72747,Tas,2017-04-15 04:25:15.000000000,2017-04-15 04:25:15.000000000,3198002,1,2017,2017,True,0
52701,52701,561678,Jaket,2018-08-29 06:08:10.298000097,2018-09-19 09:15:22.871999979,2626814,12,2018,2018,False,0
52702,52702,175649,Sepatu,2018-07-13 04:59:47.240000010,2018-07-13 04:59:47.240000010,5555402,1,2018,2018,True,0
52703,52703,175649,Jaket,2017-12-16 05:37:59.102999926,2017-12-19 01:08:25.885999918,764381,2,2017,2017,True,0
52704,52704,175649,Tas,2017-08-31 14:39:40.000000000,2017-11-29 13:14:01.000000000,1750027,2,2017,2017,True,0
52705,52705,169685,Sepatu,2018-08-09 18:04:09.464999914,2018-08-09 18:04:09.464999914,4366332,1,2018,2018,False,0
52706,52706,169685,Jaket,2017-08-07 03:29:01.627000093,2018-09-18 15:28:43.404000044,1794750,6,2017,2018,False,1
52707,52707,169685,Tas,2018-10-14 22:12:53.000000000,2018-10-14 22:12:53.000000000,2499690,1,2018,2018,False,0
52708,52708,78806,Sepatu,2017-08-14 03:33:45.964999914,2017-08-14 03:33:45.964999914,7624659,1,2017,2017,True,0
52709,52709,78806,Tas,2017-05-04 08:08:37.000000000,2017-09-08 08:20:23.000000000,571369,18,2017,2017,True,0
52710,52710,160349,Sepatu,2017-07-04 06:11:09.214999914,2017-07-04 06:11:09.214999914,905280,1,2017,2017,True,0
52711,52711,184507,Tas,2019-01-15 05:58:03.000000000,2019-01-15 06:06:44.000000000,425141,2,2019,2019,False,0
52712,52712,150079,Sepatu,2018-06-12 11:45:45.075999975,2018-06-12 11:45:45.075999975,717761,1,2018,2018,True,0
52713,52713,150079,Jaket,2017-07-06 15:44:24.795000076,2017-07-06 15:44:24.795000076,2075010,1,2017,2017,True,0
52714,52714,125056,Tas,2017-04-09 12:34:52.000000000,2017-04-09 12:34:52.000000000,934399,1,2017,2017,True,0
52715,52715,585741,Jaket,2018-08-17 14:12:13.467000008,2018-11-16 23:54:19.466000080,1196424,5,2018,2018,False,0
52716,52716,196072,Sepatu,2017-11-14 00:03:22.938999891,2017-11-15 06:57:32.674999952,3866990,4,2017,2017,True,0
52717,52717,196072,Jaket,2017-11-14 00:31:42.670000076,2017-11-14 00:31:42.670000076,1585406,1,2017,2017,True,0
52718,52718,196072,Tas,2017-11-14 00:17:15.000000000,2017-11-14 00:20:10.000000000,1778703,2,2017,2017,True,0
52719,52719,305114,Sepatu,2018-02-06 11:15:03.035000086,2018-02-06 11:47:07.250000000,490366,4,2018,2018,True,0
52720,52720,151481,Jaket,2019-01-31 12:55:02.595999956,2019-01-31 12:55:02.595999956,2125246,1,2019,2019,False,0
52721,52721,82813,Jaket,2016-07-17 01:35:49.499000072,2016-08-21 19:36:17.335999966,1109460,2,2016,2016,True,0
52722,52722,151644,Jaket,2017-12-10 04:47:22.755000114,2017-12-10 04:47:22.755000114,1885041,1,2017,2017,True,0
52723,52723,151644,Tas,2017-06-30 05:28:08.000000000,2017-06-30 05:28:08.000000000,530285,1,2017,2017,True,0
52724,52724,141833,Sepatu,2017-04-28 02:18:26.322999954,2017-04-28 02:18:26.322999954,2327555,1,2017,2017,True,0
52725,52725,141833,Jaket,2017-04-28 01:35:29.285000086,2017-05-06 00:44:24.308000088,765800,6,2017,2017,True,0
52726,52726,141833,Tas,2017-04-28 01:23:27.000000000,2017-04-28 01:33:14.000000000,1332741,2,2017,2017,True,0
52727,52727,87530,Tas,2017-02-01 09:56:34.677000046,2017-02-15 18:38:16.428999901,1603437,2,2017,2017,True,0
52728,52728,117230,Sepatu,2017-10-15 07:16:41.043999910,2017-10-15 07:16:41.043999910,2840275,1,2017,2017,True,0
52729,52729,133060,Sepatu,2017-08-23 11:50:40.377000093,2017-08-23 11:50:40.377000093,1068689,1,2017,2017,True,0
52730,52730,87026,Jaket,2017-04-26 10:27:34.578000069,2017-04-26 10:27:34.578000069,923819,1,2017,2017,True,0
52731,52731,87026,Tas,2017-05-07 14:01:06.000000000,2017-05-07 14:01:06.000000000,575700,1,2017,2017,True,0
52732,52732,146805,Tas,2018-11-26 10:45:55.000000000,2018-11-26 11:19:28.000000000,1726589,5,2018,2018,False,0
52733,52733,175764,Jaket,2018-01-19 09:14:26.471999884,2018-01-19 09:14:26.471999884,2477662,1,2018,2018,True,0
52734,52734,159131,Sepatu,2019-01-05 00:50:04.039999962,2019-01-05 00:50:04.039999962,338979,1,2019,2019,False,0
52735,52735,159131,Jaket,2017-11-30 04:50:08.823999882,2019-02-01 13:44:20.948999882,803602,10,2017,2019,False,2
52736,52736,103915,Sepatu,2016-10-27 10:13:03.153000116,2016-10-27 10:13:03.153000116,1087969,1,2016,2016,True,0
52737,52737,103915,Jaket,2017-11-16 16:16:59.630000114,2017-12-09 09:02:35.200000048,6855083,4,2017,2017,True,0
52738,52738,103915,Tas,2017-12-02 06:51:07.000000000,2017-12-02 06:51:07.000000000,1383018,1,2017,2017,True,0
52739,52739,34643,Jaket,2018-10-28 08:23:41.154999971,2018-11-03 11:21:05.793999910,481578,2,2018,2018,False,0
52740,52740,92849,Jaket,2016-11-04 07:34:13.869999886,2016-12-27 14:01:52.168999910,2476638,7,2016,2016,True,0
52741,52741,135583,Jaket,2017-10-15 19:40:00.551000118,2017-10-15 19:40:00.551000118,1504227,1,2017,2017,True,0
52742,52742,182217,Tas,2017-11-29 07:21:56.000000000,2018-02-12 14:02:44.000000000,923413,2,2017,2018,True,1
52743,52743,142388,Sepatu,2018-10-10 01:14:46.615000010,2018-10-10 02:11:05.782000065,755889,10,2018,2018,False,0
52744,52744,179735,Tas,2018-03-01 06:11:50.000000000,2018-03-01 06:11:50.000000000,2359279,1,2018,2018,True,0
52745,52745,129124,Tas,2018-04-09 12:36:03.000000000,2018-04-10 14:21:32.000000000,2058764,2,2018,2018,True,0
52746,52746,177060,Jaket,2018-09-08 11:36:36.243999958,2018-09-08 11:44:08.967000008,814506,2,2018,2018,False,0
52747,52747,36587,Jaket,2016-12-23 16:31:52.073999882,2018-02-12 11:15:55.210999966,1678900,4,2016,2018,True,2
52748,52748,36587,Tas,2017-04-05 09:46:39.000000000,2017-09-02 09:06:18.000000000,1294896,5,2017,2017,True,0
52749,52749,186514,Jaket,2018-08-21 04:43:33.259999990,2018-08-21 04:43:33.259999990,1135386,1,2018,2018,False,0
52750,52750,119577,Tas,2017-09-02 13:52:12.000000000,2018-01-22 03:49:28.000000000,663900,6,2017,2018,True,1
52751,52751,174941,Jaket,2017-09-01 03:30:34.493999958,2017-09-03 12:32:34.855000019,3384922,2,2017,2017,True,0
52752,52752,107800,Jaket,2016-11-21 12:48:40.312000036,2016-11-21 12:50:37.987999916,330719,2,2016,2016,True,0
52753,52753,118506,Tas,2017-02-09 17:29:10.759999990,2017-02-09 17:29:10.759999990,3384991,1,2017,2017,True,0
52754,52754,166486,Tas,2018-10-16 07:12:11.000000000,2018-10-16 07:12:11.000000000,897608,1,2018,2018,False,0
52755,52755,33825,Tas,2017-07-17 13:59:52.000000000,2017-07-17 13:59:52.000000000,1441426,1,2017,2017,True,0
52756,52756,65366,Tas,2017-12-21 15:18:22.000000000,2017-12-21 15:18:22.000000000,1970058,1,2017,2017,True,0
52757,52757,34430,Tas,2017-04-25 03:55:12.000000000,2017-04-25 03:55:12.000000000,724952,1,2017,2017,True,0
52758,52758,169979,Sepatu,2019-01-27 05:51:16.137000084,2019-01-27 05:51:16.137000084,1749423,1,2019,2019,False,0
52759,52759,121412,Tas,2018-03-29 06:55:41.000000000,2018-03-29 07:03:34.000000000,1148283,2,2018,2018,True,0
52760,52760,306631,Sepatu,2018-04-11 10:26:38.740000010,2018-11-01 02:37:09.637000084,461804,2,2018,2018,False,0
52761,52761,354761,Sepatu,2018-12-03 08:56:47.526999950,2018-12-03 08:56:47.526999950,783697,1,2018,2018,False,0
52762,52762,47792,Tas,2017-09-23 07:14:31.000000000,2017-09-23 07:14:31.000000000,1758171,1,2017,2017,True,0
52763,52763,114658,Tas,2018-05-31 05:32:36.000000000,2018-05-31 06:28:59.000000000,1631077,2,2018,2018,True,0
52764,52764,114749,Tas,2017-07-02 06:35:30.000000000,2017-07-02 06:35:30.000000000,3475518,1,2017,2017,True,0
52765,52765,56727,Tas,2017-08-13 12:35:26.000000000,2017-08-13 12:35:26.000000000,2514121,1,2017,2017,True,0
52766,52766,213382,Sepatu,2018-06-22 08:17:50.821000099,2018-06-26 09:30:01.408999920,4652801,2,2018,2018,True,0
52767,52767,158696,Tas,2017-08-16 00:56:42.000000000,2017-08-16 00:56:42.000000000,838487,1,2017,2017,True,0
52768,52768,48283,Tas,2018-07-27 01:18:01.000000000,2018-07-27 01:18:01.000000000,1481077,1,2018,2018,True,0
52769,52769,146478,Tas,2017-10-10 07:13:38.000000000,2017-10-10 08:18:04.000000000,507750,6,2017,2017,True,0
52770,52770,310599,Sepatu,2018-05-05 02:16:33.614000082,2018-05-05 02:16:33.614000082,2427709,1,2018,2018,True,0
52771,52771,170828,Tas,2017-08-11 13:21:45.000000000,2017-08-11 13:21:45.000000000,643176,1,2017,2017,True,0
52772,52772,166135,Sepatu,2018-08-24 01:40:10.782999992,2018-08-24 05:10:24.250000000,6700251,2,2018,2018,False,0
52773,52773,139677,Sepatu,2018-09-02 13:15:08.796000004,2018-09-02 13:15:08.796000004,1728739,1,2018,2018,False,0
52774,52774,139677,Tas,2018-07-30 09:58:44.000000000,2018-10-13 22:09:40.000000000,647210,28,2018,2018,False,0
